x,y,z,entity_type
37.500000000000014,210.290484539482,2.7755575615628914e-17,PRISMATIC_DOWN
37.500000000000014,210.290484539482,0.0,CIRCLE
37.363422504586296,211.58993260709298,0.0,CIRCLE
37.22684500917258,212.889380674704,0.0,CIRCLE
37.22684500917258,212.889380674704,0.0,CIRCLE
36.823081614852555,214.1320366263168,0.0,CIRCLE
36.41931822053252,215.37469257792952,0.0,CIRCLE
36.41931822053252,215.37469257792952,0.0,CIRCLE
35.76601532510968,216.50624638553376,0.0,CIRCLE
35.11271242968685,217.63780019313793,0.0,CIRCLE
35.11271242968685,217.63780019313793,0.0,CIRCLE
34.238422504586296,218.60879752554365,0.0,CIRCLE
33.36413257948574,219.57979485794942,0.0,CIRCLE
33.36413257948574,219.57979485794942,0.0,CIRCLE
32.30706628974288,220.34779847236842,0.0,CIRCLE
31.250000000000014,221.11580208678748,0.0,CIRCLE
31.250000000000014,221.11580208678748,0.0,CIRCLE
30.056356214843436,221.64724653997945,0.0,CIRCLE
28.862712429686855,222.17869099317141,0.0,CIRCLE
28.862712429686855,222.17869099317141,0.0,CIRCLE
27.584659110266266,222.4503496123784,0.0,CIRCLE
26.30660579084568,222.72200823158542,0.0,CIRCLE
26.30660579084568,222.72200823158542,0.0,CIRCLE
25.00000000000001,222.72200823158542,0.0,CIRCLE
23.693394209154345,222.72200823158542,0.0,CIRCLE
23.693394209154345,222.72200823158542,0.0,CIRCLE
22.415340889733756,222.45034961237843,0.0,CIRCLE
21.13728757031317,222.17869099317141,0.0,CIRCLE
21.13728757031317,222.17869099317141,0.0,CIRCLE
19.943643785156596,221.64724653997945,0.0,CIRCLE
18.750000000000014,221.11580208678748,0.0,CIRCLE
18.750000000000014,221.11580208678748,0.0,CIRCLE
17.69293371025715,220.34779847236845,0.0,CIRCLE
16.635867420514288,219.57979485794945,0.0,CIRCLE
16.635867420514288,219.57979485794945,0.0,CIRCLE
15.761577495413729,218.6087975255437,0.0,CIRCLE
14.88728757031317,217.63780019313793,0.0,CIRCLE
14.88728757031317,217.63780019313793,0.0,CIRCLE
14.233984674890335,216.5062463855337,0.0,CIRCLE
13.580681779467499,215.37469257792952,0.0,CIRCLE
13.580681779467499,215.37469257792952,0.0,CIRCLE
13.17691838514747,214.13203662631673,0.0,CIRCLE
12.77315499082744,212.889380674704,0.0,CIRCLE
12.77315499082744,212.889380674704,0.0,CIRCLE
12.636577495413725,211.58993260709303,0.0,CIRCLE
12.50000000000001,210.290484539482,0.0,CIRCLE
12.50000000000001,210.290484539482,0.0,CIRCLE
12.636577495413725,208.99103647187104,0.0,CIRCLE
12.77315499082744,207.69158840426002,0.0,CIRCLE
12.77315499082744,207.69158840426002,0.0,CIRCLE
13.17691838514747,206.44893245264723,0.0,CIRCLE
13.5806817794675,205.2062765010345,0.0,CIRCLE
13.5806817794675,205.2062765010345,0.0,CIRCLE
14.233984674890333,204.07472269343026,0.0,CIRCLE
14.887287570313166,202.94316888582608,0.0,CIRCLE
14.887287570313166,202.94316888582608,0.0,CIRCLE
15.761577495413725,201.97217155342037,0.0,CIRCLE
16.63586742051428,201.0011742210146,0.0,CIRCLE
16.63586742051428,201.0011742210146,0.0,CIRCLE
17.692933710257144,200.2331706065956,0.0,CIRCLE
18.750000000000007,199.46516699217653,0.0,CIRCLE
18.750000000000007,199.46516699217653,0.0,CIRCLE
19.943643785156585,198.93372253898457,0.0,CIRCLE
21.137287570313166,198.4022780857926,0.0,CIRCLE
21.137287570313166,198.4022780857926,0.0,CIRCLE
22.41534088973375,198.1306194665856,0.0,CIRCLE
23.693394209154334,197.8589608473786,0.0,CIRCLE
23.693394209154334,197.8589608473786,0.0,CIRCLE
25.0,197.8589608473786,0.0,CIRCLE
26.306605790845673,197.8589608473786,0.0,CIRCLE
26.306605790845673,197.8589608473786,0.0,CIRCLE
27.58465911026626,198.13061946658559,0.0,CIRCLE
28.86271242968685,198.4022780857926,0.0,CIRCLE
28.86271242968685,198.4022780857926,0.0,CIRCLE
30.056356214843433,198.93372253898457,0.0,CIRCLE
31.250000000000014,199.46516699217653,0.0,CIRCLE
31.250000000000014,199.46516699217653,0.0,CIRCLE
32.30706628974288,200.23317060659554,0.0,CIRCLE
33.36413257948574,201.0011742210146,0.0,CIRCLE
33.36413257948574,201.0011742210146,0.0,CIRCLE
34.238422504586296,201.9721715534203,0.0,CIRCLE
35.11271242968685,202.94316888582608,0.0,CIRCLE
35.11271242968685,202.94316888582608,0.0,CIRCLE
35.766015325109684,204.07472269343032,0.0,CIRCLE
36.419318220532524,205.2062765010345,0.0,CIRCLE
36.419318220532524,205.2062765010345,0.0,CIRCLE
36.823081614852555,206.44893245264728,0.0,CIRCLE
37.22684500917258,207.69158840426002,0.0,CIRCLE
37.22684500917258,207.69158840426002,0.0,CIRCLE
37.363422504586296,208.99103647187098,0.0,CIRCLE
37.500000000000014,210.290484539482,0.0,CIRCLE
